Name	Locus_tag	key	classif
S662	new_1922824_1923123	new_1922824_1923123::AL009126.3:1922823-1923123(+)	inter
S666	new_1925540_1925623_c	new_1925540_1925623_c::AL009126.3:1925539-1925623(-)	inter
S685	new_2018435_2018531_c	new_2018435_2018531_c::AL009126.3:2018434-2018531(-)	inter
S689	new_2025088_2025159_c	new_2025088_2025159_c::AL009126.3:2025087-2025159(-)	inter
S695	new_2033681_2033894_c	new_2033681_2033894_c::AL009126.3:2033680-2033894(-)	inter
S696	new_2034573_2037062_c	new_2034573_2037062_c::AL009126.3:2034572-2037062(-)	inter
S714	new_2069176_2069261_c	new_2069176_2069261_c::AL009126.3:2069175-2069261(-)	inter
S719	new_2070120_2070243_c	new_2070120_2070243_c::AL009126.3:2070119-2070243(-)	inter
S720	new_2071115_2071197_c	new_2071115_2071197_c::AL009126.3:2071114-2071197(-)	inter
S724	new_2075780_2076111	new_2075780_2076111::AL009126.3:2075779-2076111(+)	inter
S727	new_2078627_2079084	new_2078627_2079084::AL009126.3:2078626-2079084(+)	inter
S730	new_2090455_2090524	new_2090455_2090524::AL009126.3:2090454-2090524(+)	inter
S734	new_2093816_2094009_c	new_2093816_2094009_c::AL009126.3:2093815-2094009(-)	inter
S735	new_2095786_2095916_c	new_2095786_2095916_c::AL009126.3:2095785-2095916(-)	inter
S736	new_2096129_2096321_c	new_2096129_2096321_c::AL009126.3:2096128-2096321(-)	inter
S738	new_2098330_2098837	new_2098330_2098837::AL009126.3:2098329-2098837(+)	inter
S740	new_2098897_2099422_c	new_2098897_2099422_c::AL009126.3:2098896-2099422(-)	inter
S745	new_2104902_2106408	new_2104902_2106408::AL009126.3:2104901-2106408(+)	inter
S746	new_2106316_2107474_c	new_2106316_2107474_c::AL009126.3:2106315-2107474(-)	inter
S747	new_2111720_2111836_c	new_2111720_2111836_c::AL009126.3:2111719-2111836(-)	inter
S757	new_2137815_2138036_c	new_2137815_2138036_c::AL009126.3:2137814-2138036(-)	inter
S764	new_2157233_2157340_c	new_2157233_2157340_c::AL009126.3:2157232-2157340(-)	inter
S768	new_2161801_2162107_c	new_2161801_2162107_c::AL009126.3:2161800-2162107(-)	inter
S787	new_2210204_2210330_c	new_2210204_2210330_c::AL009126.3:2210203-2210330(-)	inter
S788	new_2212521_2213082_c	new_2212521_2213082_c::AL009126.3:2212520-2213082(-)	inter
S793	new_2216815_2217132_c	new_2216815_2217132_c::AL009126.3:2216814-2217132(-)	inter
S794	new_2217691_2217966_c	new_2217691_2217966_c::AL009126.3:2217690-2217966(-)	inter
S819	new_2292285_2292400_c	new_2292285_2292400_c::AL009126.3:2292284-2292400(-)	inter
S822	new_2300697_2300761_c	new_2300697_2300761_c::AL009126.3:2300696-2300761(-)	inter
S829	new_2308165_2308470	new_2308165_2308470::AL009126.3:2308164-2308470(+)	inter
S837	new_2329450_2329514_c	new_2329450_2329514_c::AL009126.3:2329449-2329514(-)	inter
S838	new_2329736_2330041_c	new_2329736_2330041_c::AL009126.3:2329735-2330041(-)	inter
S840	new_2333212_2333323_c	new_2333212_2333323_c::AL009126.3:2333211-2333323(-)	inter
S850	new_2349602_2349670_c	new_2349602_2349670_c::AL009126.3:2349601-2349670(-)	inter
S854	new_2362965_2363044_c	new_2362965_2363044_c::AL009126.3:2362964-2363044(-)	inter
S860	new_2385396_2385479_c	new_2385396_2385479_c::AL009126.3:2385395-2385479(-)	inter
S867	new_2395954_2396044_c	new_2395954_2396044_c::AL009126.3:2395953-2396044(-)	inter
S884	new_2432916_2433315_c	new_2432916_2433315_c::AL009126.3:2432915-2433315(-)	inter
S889	new_2445036_2445093_c	new_2445036_2445093_c::AL009126.3:2445035-2445093(-)	inter
S890	new_2448499_2448590_c	new_2448499_2448590_c::AL009126.3:2448498-2448590(-)	inter
S891	new_2450326_2450402_c	new_2450326_2450402_c::AL009126.3:2450325-2450402(-)	inter
S892	new_2454265_2454346_c	new_2454265_2454346_c::AL009126.3:2454264-2454346(-)	inter
S894	new_2456890_2457210_c	new_2456890_2457210_c::AL009126.3:2456889-2457210(-)	inter
S898	new_2464120_2464226_c	new_2464120_2464226_c::AL009126.3:2464119-2464226(-)	inter
S910	new_2504707_2504788_c	new_2504707_2504788_c::AL009126.3:2504706-2504788(-)	inter
S915	new_2522774_2522859_c	new_2522774_2522859_c::AL009126.3:2522773-2522859(-)	inter
S918	new_2529726_2529888_c	new_2529726_2529888_c::AL009126.3:2529725-2529888(-)	inter
S920	new_2544841_2545385_c	new_2544841_2545385_c::AL009126.3:2544840-2545385(-)	inter
S928	new_2563803_2563987_c	new_2563803_2563987_c::AL009126.3:2563802-2563987(-)	inter
S929	new_2564914_2565669	new_2564914_2565669::AL009126.3:2564913-2565669(+)	inter
S934	new_2574324_2574407_c	new_2574324_2574407_c::AL009126.3:2574323-2574407(-)	inter
S938	new_2586998_2587934_c	new_2586998_2587934_c::AL009126.3:2586997-2587934(-)	inter
S943	new_2592930_2593257_c	new_2592930_2593257_c::AL009126.3:2592929-2593257(-)	inter
S945	new_2596439_2596534	new_2596439_2596534::AL009126.3:2596438-2596534(+)	inter
S947	new_2599377_2599490_c	new_2599377_2599490_c::AL009126.3:2599376-2599490(-)	inter
S949	new_2600049_2600188_c	new_2600049_2600188_c::AL009126.3:2600048-2600188(-)	inter
S958	new_2611388_2611455_c	new_2611388_2611455_c::AL009126.3:2611387-2611455(-)	inter
S959	new_2625913_2626090_c	new_2625913_2626090_c::AL009126.3:2625912-2626090(-)	inter
S972	new_2655000_2655301_c	new_2655000_2655301_c::AL009126.3:2654999-2655301(-)	inter
S989	new_2708789_2708942_c	new_2708789_2708942_c::AL009126.3:2708788-2708942(-)	inter
S990	new_2709471_2710001_c	new_2709471_2710001_c::AL009126.3:2709470-2710001(-)	inter
S993	new_2713803_2713911_c	new_2713803_2713911_c::AL009126.3:2713802-2713911(-)	inter
S996	new_2715533_2715718_c	new_2715533_2715718_c::AL009126.3:2715532-2715718(-)	inter
S997	new_2716885_2718889_c	new_2716885_2718889_c::AL009126.3:2716884-2718889(-)	inter
S1007	new_2740238_2740411	new_2740238_2740411::AL009126.3:2740237-2740411(+)	inter
S1021	new_2773647_2773762	new_2773647_2773762::AL009126.3:2773646-2773762(+)	inter
S1025	new_2778792_2778922_c	new_2778792_2778922_c::AL009126.3:2778791-2778922(-)	inter
S1026	new_2779073_2779163_c	new_2779073_2779163_c::AL009126.3:2779072-2779163(-)	inter
S1028	new_2779386_2779461_c	new_2779386_2779461_c::AL009126.3:2779385-2779461(-)	inter
S1045	new_2822771_2822861_c	new_2822771_2822861_c::AL009126.3:2822770-2822861(-)	inter
S1049	new_2831121_2831885	new_2831121_2831885::AL009126.3:2831120-2831885(+)	inter
S1050	new_2836807_2836908_c	new_2836807_2836908_c::AL009126.3:2836806-2836908(-)	inter
S1055	new_2844574_2844638_c	new_2844574_2844638_c::AL009126.3:2844573-2844638(-)	inter
S1059	new_2854627_2854844_c	new_2854627_2854844_c::AL009126.3:2854626-2854844(-)	inter
S1061	new_2869307_2869365_c	new_2869307_2869365_c::AL009126.3:2869306-2869365(-)	inter
S1068	new_2886135_2886266_c	new_2886135_2886266_c::AL009126.3:2886134-2886266(-)	inter
S1071	new_2896973_2897093_c	new_2896973_2897093_c::AL009126.3:2896972-2897093(-)	inter
S1075	new_2904537_2904679_c	new_2904537_2904679_c::AL009126.3:2904536-2904679(-)	inter
S1077	new_2908835_2909456_c	new_2908835_2909456_c::AL009126.3:2908834-2909456(-)	inter
S1086	new_2948977_2949052_c	new_2948977_2949052_c::AL009126.3:2948976-2949052(-)	inter
S1090	new_2961505_2961585_c	new_2961505_2961585_c::AL009126.3:2961504-2961585(-)	inter
S1092	new_2966289_2966367_c	new_2966289_2966367_c::AL009126.3:2966288-2966367(-)	inter
S1098	new_2978602_2978702_c	new_2978602_2978702_c::AL009126.3:2978601-2978702(-)	inter
S1100	new_2981072_2981150_c	new_2981072_2981150_c::AL009126.3:2981071-2981150(-)	inter
S1102	new_2983096_2984281_c	new_2983096_2984281_c::AL009126.3:2983095-2984281(-)	inter
S1107	new_2989651_2989803_c	new_2989651_2989803_c::AL009126.3:2989650-2989803(-)	inter
S1110	new_2995911_2996282	new_2995911_2996282::AL009126.3:2995910-2996282(+)	inter
S1113	new_2996886_2997300_c	new_2996886_2997300_c::AL009126.3:2996885-2997300(-)	inter
S1129	new_3032421_3032763	new_3032421_3032763::AL009126.3:3032420-3032763(+)	inter
S1140	new_3045331_3045396_c	new_3045331_3045396_c::AL009126.3:3045330-3045396(-)	inter
S1146	new_3060225_3060673_c	new_3060225_3060673_c::AL009126.3:3060224-3060673(-)	inter
S1152	new_3076630_3076728	new_3076630_3076728::AL009126.3:3076629-3076728(+)	inter
S1156	new_3105044_3105139_c	new_3105044_3105139_c::AL009126.3:3105043-3105139(-)	inter
S1166	new_3127676_3127799_c	new_3127676_3127799_c::AL009126.3:3127675-3127799(-)	inter
S1167	new_3129078_3129194_c	new_3129078_3129194_c::AL009126.3:3129077-3129194(-)	inter
S1171	new_3136119_3136205_c	new_3136119_3136205_c::AL009126.3:3136118-3136205(-)	inter
S1172	new_3136712_3136937_c	new_3136712_3136937_c::AL009126.3:3136711-3136937(-)	inter
S1182	new_3178934_3179900_c	new_3178934_3179900_c::AL009126.3:3178933-3179900(-)	inter
S1187	new_3193548_3194425_c	new_3193548_3194425_c::AL009126.3:3193547-3194425(-)	inter
S1190	new_3208192_3208279_c	new_3208192_3208279_c::AL009126.3:3208191-3208279(-)	inter
S1194	new_3217848_3218524	new_3217848_3218524::AL009126.3:3217847-3218524(+)	inter
S1196	new_3222123_3222194_c	new_3222123_3222194_c::AL009126.3:3222122-3222194(-)	inter
S1200	new_3224826_3225137_c	new_3224826_3225137_c::AL009126.3:3224825-3225137(-)	inter
S1201	new_3225621_3225771_c	new_3225621_3225771_c::AL009126.3:3225620-3225771(-)	inter
S1209	new_3244617_3244738	new_3244617_3244738::AL009126.3:3244616-3244738(+)	inter
S1221	new_3263786_3264226_c	new_3263786_3264226_c::AL009126.3:3263785-3264226(-)	inter
S1222	new_3264537_3264677_c	new_3264537_3264677_c::AL009126.3:3264536-3264677(-)	inter
S1229	new_3292408_3292489_c	new_3292408_3292489_c::AL009126.3:3292407-3292489(-)	inter
S1235	new_3299378_3299588	new_3299378_3299588::AL009126.3:3299377-3299588(+)	inter
S1244	new_3308369_3308785	new_3308369_3308785::AL009126.3:3308368-3308785(+)	inter
S1246	new_3316213_3316329_c	new_3316213_3316329_c::AL009126.3:3316212-3316329(-)	inter
S1248	new_3319608_3320300_c	new_3319608_3320300_c::AL009126.3:3319607-3320300(-)	inter
S1254	new_3346117_3347050_c	new_3346117_3347050_c::AL009126.3:3346116-3347050(-)	inter
S1255	new_3353940_3354550_c	new_3353940_3354550_c::AL009126.3:3353939-3354550(-)	inter
S1258	new_3360892_3360973_c	new_3360892_3360973_c::AL009126.3:3360891-3360973(-)	inter
S1260	new_3361198_3361304_c	new_3361198_3361304_c::AL009126.3:3361197-3361304(-)	inter
S1262	new_3364544_3364617_c	new_3364544_3364617_c::AL009126.3:3364543-3364617(-)	inter
S1264	new_3372473_3372739_c	new_3372473_3372739_c::AL009126.3:3372472-3372739(-)	inter
S1265	new_3372716_3373742	new_3372716_3373742::AL009126.3:3372715-3373742(+)	inter
S1269	new_3385699_3386762_c	new_3385699_3386762_c::AL009126.3:3385698-3386762(-)	inter
S1274	new_3388832_3388961_c	new_3388832_3388961_c::AL009126.3:3388831-3388961(-)	inter
S1277	new_3404709_3405636_c	new_3404709_3405636_c::AL009126.3:3404708-3405636(-)	inter
S1285	new_3450605_3450670_c	new_3450605_3450670_c::AL009126.3:3450604-3450670(-)	inter
S1287	new_3451771_3451862_c	new_3451771_3451862_c::AL009126.3:3451770-3451862(-)	inter
S1288	new_3457942_3458026	new_3457942_3458026::AL009126.3:3457941-3458026(+)	inter
S1298	new_3467393_3467541_c	new_3467393_3467541_c::AL009126.3:3467392-3467541(-)	inter
S1299	new_3471824_3472588	new_3471824_3472588::AL009126.3:3471823-3472588(+)	inter
S1301	new_3481624_3481697_c	new_3481624_3481697_c::AL009126.3:3481623-3481697(-)	inter
S1322	new_3568195_3568456_c	new_3568195_3568456_c::AL009126.3:3568194-3568456(-)	inter
S1325	new_3574247_3574338_c	new_3574247_3574338_c::AL009126.3:3574246-3574338(-)	inter
S1331	new_3582781_3582910_c	new_3582781_3582910_c::AL009126.3:3582780-3582910(-)	inter
S1334	new_3602548_3602655	new_3602548_3602655::AL009126.3:3602547-3602655(+)	inter
S1341	new_3609903_3610036_c	new_3609903_3610036_c::AL009126.3:3609902-3610036(-)	inter
S1342	new_3614978_3615063_c	new_3614978_3615063_c::AL009126.3:3614977-3615063(-)	inter
S1372	new_3676061_3676158_c	new_3676061_3676158_c::AL009126.3:3676060-3676158(-)	inter
S1383	new_3707708_3707818	new_3707708_3707818::AL009126.3:3707707-3707818(+)	inter
S1386	new_3715928_3716008_c	new_3715928_3716008_c::AL009126.3:3715927-3716008(-)	inter
S1390	new_3719173_3720884	new_3719173_3720884::AL009126.3:3719172-3720884(+)	inter
S1398	new_3740032_3740104_c	new_3740032_3740104_c::AL009126.3:3740031-3740104(-)	inter
S1402	new_3744322_3745406_c	new_3744322_3745406_c::AL009126.3:3744321-3745406(-)	inter
S1405	new_3748336_3748420_c	new_3748336_3748420_c::AL009126.3:3748335-3748420(-)	inter
S1412	new_3766640_3766713_c	new_3766640_3766713_c::AL009126.3:3766639-3766713(-)	inter
S1414	new_3769195_3769288_c	new_3769195_3769288_c::AL009126.3:3769194-3769288(-)	inter
S1417	new_3769957_3770070_c	new_3769957_3770070_c::AL009126.3:3769956-3770070(-)	inter
S1418	new_3774188_3774399_c	new_3774188_3774399_c::AL009126.3:3774187-3774399(-)	inter
S1419	new_3777796_3777913_c	new_3777796_3777913_c::AL009126.3:3777795-3777913(-)	inter
S1423	new_3780657_3781040_c	new_3780657_3781040_c::AL009126.3:3780656-3781040(-)	inter
S1427	new_3788276_3788397_c	new_3788276_3788397_c::AL009126.3:3788275-3788397(-)	inter
S1428	new_3790498_3790582_c	new_3790498_3790582_c::AL009126.3:3790497-3790582(-)	inter
S1431	new_3794076_3794165_c	new_3794076_3794165_c::AL009126.3:3794075-3794165(-)	inter
S1437	new_3807376_3807735_c	new_3807376_3807735_c::AL009126.3:3807375-3807735(-)	inter
S1443	new_3813168_3813245_c	new_3813168_3813245_c::AL009126.3:3813167-3813245(-)	inter
S1448	new_3830002_3830131_c	new_3830002_3830131_c::AL009126.3:3830001-3830131(-)	inter
S1451	new_3847279_3847347	new_3847279_3847347::AL009126.3:3847278-3847347(+)	inter
S1454	new_3853433_3853716_c	new_3853433_3853716_c::AL009126.3:3853432-3853716(-)	inter
S1456	new_3860876_3860997_c	new_3860876_3860997_c::AL009126.3:3860875-3860997(-)	inter
S1460	new_3880559_3880739_c	new_3880559_3880739_c::AL009126.3:3880558-3880739(-)	inter
S1464	new_3902136_3902209_c	new_3902136_3902209_c::AL009126.3:3902135-3902209(-)	inter
S1468	new_3911304_3911465_c	new_3911304_3911465_c::AL009126.3:3911303-3911465(-)	inter
S1475	new_3923478_3923862	new_3923478_3923862::AL009126.3:3923477-3923862(+)	inter
S1476	new_3926400_3926681_c	new_3926400_3926681_c::AL009126.3:3926399-3926681(-)	inter
S1490	new_3985282_3985350_c	new_3985282_3985350_c::AL009126.3:3985281-3985350(-)	inter
S1499	new_3999273_3999349	new_3999273_3999349::AL009126.3:3999272-3999349(+)	inter
S1503	new_4005626_4005729	new_4005626_4005729::AL009126.3:4005625-4005729(+)	inter
S1508	new_4018701_4018785_c	new_4018701_4018785_c::AL009126.3:4018700-4018785(-)	inter
S1512	new_4031646_4031766_c	new_4031646_4031766_c::AL009126.3:4031645-4031766(-)	inter
S1514	new_4035835_4035968_c	new_4035835_4035968_c::AL009126.3:4035834-4035968(-)	inter
S1519	new_4053373_4053453_c	new_4053373_4053453_c::AL009126.3:4053372-4053453(-)	inter
S1556	new_4159220_4159541	new_4159220_4159541::AL009126.3:4159219-4159541(+)	inter
S1561	new_4167085_4167598_c	new_4167085_4167598_c::AL009126.3:4167084-4167598(-)	inter
S1562	new_4167624_4168153	new_4167624_4168153::AL009126.3:4167623-4168153(+)	inter
S1580	new_4214667_4214752_c	new_4214667_4214752_c::AL009126.3:4214666-4214752(-)	inter
S1581	new_4215104_4215254_c	new_4215104_4215254_c::AL009126.3:4215103-4215254(-)	inter
S5	new_1751_1938	new_1751_1938::AL009126.3:1750-1938(+)	intra
S6	new_6784_6993	new_6784_6993::AL009126.3:6783-6993(+)	intra
S20	new_35104_35236	new_35104_35236::AL009126.3:35103-35236(+)	intra
S22	new_37639_37719	new_37639_37719::AL009126.3:37638-37719(+)	intra
S34	new_60361_60429	new_60361_60429::AL009126.3:60360-60429(+)	intra
S38	new_76887_76983	new_76887_76983::AL009126.3:76886-76983(+)	intra
S42	new_88636_88726	new_88636_88726::AL009126.3:88635-88726(+)	intra
S45	new_108559_108673	new_108559_108673::AL009126.3:108558-108673(+)	intra
S46	new_112499_112799	new_112499_112799::AL009126.3:112498-112799(+)	intra
S47	new_117257_117348	new_117257_117348::AL009126.3:117256-117348(+)	intra
S48	new_117712_117889	new_117712_117889::AL009126.3:117711-117889(+)	intra
S50	new_119017_119110	new_119017_119110::AL009126.3:119016-119110(+)	intra
S53	new_129589_129701	new_129589_129701::AL009126.3:129588-129701(+)	intra
S54	new_132763_132881	new_132763_132881::AL009126.3:132762-132881(+)	intra
S56	new_148755_148930	new_148755_148930::AL009126.3:148754-148930(+)	intra
S69	new_200188_200276	new_200188_200276::AL009126.3:200187-200276(+)	intra
S74	new_209557_209632	new_209557_209632::AL009126.3:209556-209632(+)	intra
S86	new_239556_239643_c	new_239556_239643_c::AL009126.3:239555-239643(-)	intra
S88	new_247549_247743	new_247549_247743::AL009126.3:247548-247743(+)	intra
S99	new_285988_286047	new_285988_286047::AL009126.3:285987-286047(+)	intra
S113	new_342467_342537	new_342467_342537::AL009126.3:342466-342537(+)	intra
S137	new_465941_466041	new_465941_466041::AL009126.3:465940-466041(+)	intra
S172	new_535832_536095	new_535832_536095::AL009126.3:535831-536095(+)	intra
S184	new_574025_574105_c	new_574025_574105_c::AL009126.3:574024-574105(-)	intra
S196	new_603941_604102	new_603941_604102::AL009126.3:603940-604102(+)	intra
S211	new_653813_654070	new_653813_654070::AL009126.3:653812-654070(+)	intra
S219	new_663937_664318	new_663937_664318::AL009126.3:663936-664318(+)	intra
S221	new_671929_671993	new_671929_671993::AL009126.3:671928-671993(+)	intra
S231	new_698472_698611	new_698472_698611::AL009126.3:698471-698611(+)	intra
S232	new_706872_706972	new_706872_706972::AL009126.3:706871-706972(+)	intra
S239	new_737348_737602	new_737348_737602::AL009126.3:737347-737602(+)	intra
S242	new_740214_740287	new_740214_740287::AL009126.3:740213-740287(+)	intra
S243	new_744739_744850	new_744739_744850::AL009126.3:744738-744850(+)	intra
S248	new_784299_784380	new_784299_784380::AL009126.3:784298-784380(+)	intra
S263	new_837745_838076	new_837745_838076::AL009126.3:837744-838076(+)	intra
S266	new_839233_839338_c	new_839233_839338_c::AL009126.3:839232-839338(-)	intra
S267	new_839654_839734_c	new_839654_839734_c::AL009126.3:839653-839734(-)	intra
S277	new_873289_873401	new_873289_873401::AL009126.3:873288-873401(+)	intra
S282	new_886682_886774_c	new_886682_886774_c::AL009126.3:886681-886774(-)	intra
S295	new_931808_931878	new_931808_931878::AL009126.3:931807-931878(+)	intra
S344	new_1054654_1054745	new_1054654_1054745::AL009126.3:1054653-1054745(+)	intra
S358	new_1090331_1090400	new_1090331_1090400::AL009126.3:1090330-1090400(+)	intra
S378	new_1143506_1143576	new_1143506_1143576::AL009126.3:1143505-1143576(+)	intra
S394	new_1171643_1171754_c	new_1171643_1171754_c::AL009126.3:1171642-1171754(-)	intra
S418	new_1235709_1235911_c	new_1235709_1235911_c::AL009126.3:1235708-1235911(-)	intra
S420	new_1249889_1250015_c	new_1249889_1250015_c::AL009126.3:1249888-1250015(-)	intra
S421	new_1251175_1251272_c	new_1251175_1251272_c::AL009126.3:1251174-1251272(-)	intra
S435	new_1268593_1268828	new_1268593_1268828::AL009126.3:1268592-1268828(+)	intra
S457	new_1334248_1334338	new_1334248_1334338::AL009126.3:1334247-1334338(+)	intra
S497	new_1445542_1445637	new_1445542_1445637::AL009126.3:1445541-1445637(+)	intra
S511	new_1482096_1482247	new_1482096_1482247::AL009126.3:1482095-1482247(+)	intra
S515	new_1484357_1484465	new_1484357_1484465::AL009126.3:1484356-1484465(+)	intra
S532	new_1530423_1530536	new_1530423_1530536::AL009126.3:1530422-1530536(+)	intra
S540	new_1550794_1551384	new_1550794_1551384::AL009126.3:1550793-1551384(+)	intra
S558	new_1587815_1587925	new_1587815_1587925::AL009126.3:1587814-1587925(+)	intra
S559	new_1591418_1591539	new_1591418_1591539::AL009126.3:1591417-1591539(+)	intra
S567	new_1612428_1612520	new_1612428_1612520::AL009126.3:1612427-1612520(+)	intra
S569	new_1630221_1630381	new_1630221_1630381::AL009126.3:1630220-1630381(+)	intra
S570	new_1633963_1634060	new_1633963_1634060::AL009126.3:1633962-1634060(+)	intra
S573	new_1655375_1655445	new_1655375_1655445::AL009126.3:1655374-1655445(+)	intra
S579	new_1673515_1673619	new_1673515_1673619::AL009126.3:1673514-1673619(+)	intra
S585	new_1695136_1695253	new_1695136_1695253::AL009126.3:1695135-1695253(+)	intra
S588	new_1719657_1719801	new_1719657_1719801::AL009126.3:1719656-1719801(+)	intra
S590	new_1727025_1727132	new_1727025_1727132::AL009126.3:1727024-1727132(+)	intra
S600	new_1747032_1747122	new_1747032_1747122::AL009126.3:1747031-1747122(+)	intra
S603	new_1759601_1759654	new_1759601_1759654::AL009126.3:1759600-1759654(+)	intra
S617	new_1784630_1785132	new_1784630_1785132::AL009126.3:1784629-1785132(+)	intra
S626	new_1880378_1880622	new_1880378_1880622::AL009126.3:1880377-1880622(+)	intra
S629	new_1884880_1884967	new_1884880_1884967::AL009126.3:1884879-1884967(+)	intra
S630	new_1885918_1886056	new_1885918_1886056::AL009126.3:1885917-1886056(+)	intra
S631	new_1886528_1887351	new_1886528_1887351::AL009126.3:1886527-1887351(+)	intra
S640	new_1900515_1901611	new_1900515_1901611::AL009126.3:1900514-1901611(+)	intra
S669	new_1929410_1929480	new_1929410_1929480::AL009126.3:1929409-1929480(+)	intra
S676	new_1943983_1944112_c	new_1943983_1944112_c::AL009126.3:1943982-1944112(-)	intra
S688	new_2022468_2022560_c	new_2022468_2022560_c::AL009126.3:2022467-2022560(-)	intra
S700	new_2041228_2041329_c	new_2041228_2041329_c::AL009126.3:2041227-2041329(-)	intra
S701	new_2041828_2041927_c	new_2041828_2041927_c::AL009126.3:2041827-2041927(-)	intra
S702	new_2043933_2044037	new_2043933_2044037::AL009126.3:2043932-2044037(+)	intra
S711	new_2056617_2057213	new_2056617_2057213::AL009126.3:2056616-2057213(+)	intra
S737	new_2098025_2098315_c	new_2098025_2098315_c::AL009126.3:2098024-2098315(-)	intra
S755	new_2135388_2135469_c	new_2135388_2135469_c::AL009126.3:2135387-2135469(-)	intra
S759	new_2152853_2153170_c	new_2152853_2153170_c::AL009126.3:2152852-2153170(-)	intra
S761	new_2153357_2153439_c	new_2153357_2153439_c::AL009126.3:2153356-2153439(-)	intra
S762	new_2156121_2156756_c	new_2156121_2156756_c::AL009126.3:2156120-2156756(-)	intra
S765	new_2157683_2157828_c	new_2157683_2157828_c::AL009126.3:2157682-2157828(-)	intra
S766	new_2158288_2158723_c	new_2158288_2158723_c::AL009126.3:2158287-2158723(-)	intra
S769	new_2166326_2166412_c	new_2166326_2166412_c::AL009126.3:2166325-2166412(-)	intra
S770	new_2169677_2170029_c	new_2169677_2170029_c::AL009126.3:2169676-2170029(-)	intra
S772	new_2185422_2185503_c	new_2185422_2185503_c::AL009126.3:2185421-2185503(-)	intra
S775	new_2191556_2193247_c	new_2191556_2193247_c::AL009126.3:2191555-2193247(-)	intra
S776	new_2193662_2194052_c	new_2193662_2194052_c::AL009126.3:2193661-2194052(-)	intra
S777	new_2195060_2195563_c	new_2195060_2195563_c::AL009126.3:2195059-2195563(-)	intra
S778	new_2197860_2198069_c	new_2197860_2198069_c::AL009126.3:2197859-2198069(-)	intra
S779	new_2198766_2198847_c	new_2198766_2198847_c::AL009126.3:2198765-2198847(-)	intra
S780	new_2202717_2202804_c	new_2202717_2202804_c::AL009126.3:2202716-2202804(-)	intra
S781	new_2203000_2203110_c	new_2203000_2203110_c::AL009126.3:2202999-2203110(-)	intra
S789	new_2212747_2212847	new_2212747_2212847::AL009126.3:2212746-2212847(+)	intra
S795	new_2220947_2221060_c	new_2220947_2221060_c::AL009126.3:2220946-2221060(-)	intra
S798	new_2225094_2225336	new_2225094_2225336::AL009126.3:2225093-2225336(+)	intra
S802	new_2228723_2229384	new_2228723_2229384::AL009126.3:2228722-2229384(+)	intra
S805	new_2262268_2262436	new_2262268_2262436::AL009126.3:2262267-2262436(+)	intra
S806	new_2263262_2263488	new_2263262_2263488::AL009126.3:2263261-2263488(+)	intra
S812	new_2278079_2278601_c	new_2278079_2278601_c::AL009126.3:2278078-2278601(-)	intra
S835	new_2320214_2320354_c	new_2320214_2320354_c::AL009126.3:2320213-2320354(-)	intra
S846	new_2346132_2346223_c	new_2346132_2346223_c::AL009126.3:2346131-2346223(-)	intra
S851	new_2352467_2352591_c	new_2352467_2352591_c::AL009126.3:2352466-2352591(-)	intra
S853	new_2362339_2362406_c	new_2362339_2362406_c::AL009126.3:2362338-2362406(-)	intra
S868	new_2396720_2396797_c	new_2396720_2396797_c::AL009126.3:2396719-2396797(-)	intra
S875	new_2410590_2410694_c	new_2410590_2410694_c::AL009126.3:2410589-2410694(-)	intra
S879	new_2417904_2417983_c	new_2417904_2417983_c::AL009126.3:2417903-2417983(-)	intra
S880	new_2421344_2421437_c	new_2421344_2421437_c::AL009126.3:2421343-2421437(-)	intra
S881	new_2431344_2431472_c	new_2431344_2431472_c::AL009126.3:2431343-2431472(-)	intra
S900	new_2469509_2469579_c	new_2469509_2469579_c::AL009126.3:2469508-2469579(-)	intra
S901	new_2470927_2471001_c	new_2470927_2471001_c::AL009126.3:2470926-2471001(-)	intra
S909	new_2491949_2492028_c	new_2491949_2492028_c::AL009126.3:2491948-2492028(-)	intra
S917	new_2528267_2528403_c	new_2528267_2528403_c::AL009126.3:2528266-2528403(-)	intra
S919	new_2537614_2537688_c	new_2537614_2537688_c::AL009126.3:2537613-2537688(-)	intra
S933	new_2571798_2571906_c	new_2571798_2571906_c::AL009126.3:2571797-2571906(-)	intra
S952	new_2601330_2601527_c	new_2601330_2601527_c::AL009126.3:2601329-2601527(-)	intra
S957	new_2609894_2610040_c	new_2609894_2610040_c::AL009126.3:2609893-2610040(-)	intra
S960	new_2628535_2628605_c	new_2628535_2628605_c::AL009126.3:2628534-2628605(-)	intra
S982	new_2692852_2692932_c	new_2692852_2692932_c::AL009126.3:2692851-2692932(-)	intra
S991	new_2712243_2712576_c	new_2712243_2712576_c::AL009126.3:2712242-2712576(-)	intra
S992	new_2713135_2713319_c	new_2713135_2713319_c::AL009126.3:2713134-2713319(-)	intra
S994	new_2714141_2714230_c	new_2714141_2714230_c::AL009126.3:2714140-2714230(-)	intra
S995	new_2714806_2714932_c	new_2714806_2714932_c::AL009126.3:2714805-2714932(-)	intra
S1000	new_2723805_2723891_c	new_2723805_2723891_c::AL009126.3:2723804-2723891(-)	intra
S1004	new_2735457_2735681_c	new_2735457_2735681_c::AL009126.3:2735456-2735681(-)	intra
S1012	new_2745480_2745593_c	new_2745480_2745593_c::AL009126.3:2745479-2745593(-)	intra
